Date,High,Low,Open,Close,Volume,Adj Close
2019-10-07,1505.800048828125,1489.0999755859375,1504.800048828125,1497.699951171875,121.0,1497.699951171875
2019-10-08,1506.300048828125,1489.300048828125,1489.4000244140625,1497.199951171875,46.0,1497.199951171875
2019-10-09,1507.699951171875,1498.4000244140625,1507.699951171875,1506.0999755859375,120.0,1506.0999755859375
2019-10-10,1511.199951171875,1490.5999755859375,1511.199951171875,1494.800048828125,78.0,1494.800048828125
2019-10-11,1494.9000244140625,1476.9000244140625,1491.9000244140625,1482.699951171875,57.0,1482.699951171875
2019-10-13,1493.4000244140625,1487.0999755859375,1492.0,1489.699951171875,470233.0,1489.699951171875
2019-10-14,1493.5,1481.300048828125,1484.4000244140625,1491.699951171875,400.0,1491.699951171875
2019-10-15,1495.4000244140625,1476.5999755859375,1488.9000244140625,1477.5999755859375,367.0,1477.5999755859375
2019-10-16,1488.0,1480.0,1482.0,1488.0,383.0,1488.0
2019-10-17,1493.199951171875,1485.800048828125,1486.199951171875,1492.300048828125,271.0,1492.300048828125
2019-10-18,1489.0999755859375,1486.5999755859375,1487.300048828125,1488.199951171875,82.0,1488.199951171875
2019-10-20,1496.0,1494.0,1495.5999755859375,1495.0,289495.0,1495.0
2019-10-21,1489.9000244140625,1481.5,1489.9000244140625,1482.4000244140625,72.0,1482.4000244140625
2019-10-22,1483.5,1481.699951171875,1483.4000244140625,1481.699951171875,99.0,1481.699951171875
2019-10-23,1490.300048828125,1486.4000244140625,1486.4000244140625,1489.9000244140625,67.0,1489.9000244140625
2019-10-24,1501.199951171875,1485.9000244140625,1490.5,1498.9000244140625,115.0,1498.9000244140625
2019-10-25,1514.300048828125,1499.0,1501.4000244140625,1499.5,93.0,1499.5
2019-10-27,1507.4000244140625,1504.699951171875,1507.4000244140625,1506.5999755859375,217674.0,1506.5999755859375
2019-10-28,1504.0999755859375,1490.0,1504.0999755859375,1490.0,37.0,1490.0
2019-10-29,1487.0,1485.9000244140625,1485.9000244140625,1487.0,425.0,1487.0
2019-10-30,1495.4000244140625,1481.0,1487.199951171875,1493.199951171875,320.0,1493.199951171875
2019-10-31,1513.0999755859375,1496.0999755859375,1496.0999755859375,1511.4000244140625,210.0,1511.4000244140625
2019-11-01,1511.5999755859375,1503.0,1511.0,1508.0,235.0,1508.0
2019-11-03,1516.5,1514.5,1516.4000244140625,1515.0999755859375,98462.0,1515.0999755859375
2019-11-04,1511.5999755859375,1508.0,1511.5999755859375,1508.0,101.0,1508.0
2019-11-05,1507.0999755859375,1480.800048828125,1507.0999755859375,1480.800048828125,31.0,1480.800048828125
2019-11-06,1491.0,1483.199951171875,1483.199951171875,1490.199951171875,567.0,1490.199951171875
2019-11-07,1489.0999755859375,1464.199951171875,1489.0999755859375,1464.199951171875,581.0,1464.199951171875
2019-11-08,1469.0999755859375,1461.300048828125,1469.0999755859375,1461.300048828125,21.0,1461.300048828125
2019-11-10,1461.9000244140625,1459.5,1460.0,1461.800048828125,95488.0,1461.800048828125
2019-11-11,1461.0,1449.300048828125,1461.0,1455.5,22.0,1455.5
2019-11-12,1454.9000244140625,1447.0999755859375,1454.9000244140625,1452.0999755859375,6.0,1452.0999755859375
2019-11-13,1463.300048828125,1456.800048828125,1456.800048828125,1461.699951171875,56.0,1461.699951171875
2019-11-14,1471.800048828125,1463.699951171875,1463.800048828125,1471.800048828125,83.0,1471.800048828125
2019-11-15,1469.0999755859375,1467.300048828125,1469.0999755859375,1467.300048828125,13.0,1467.300048828125
2019-11-17,1470.199951171875,1467.800048828125,1467.800048828125,1470.0999755859375,55631.0,1470.0999755859375
2019-11-18,1472.0,1469.699951171875,1472.0,1470.9000244140625,141.0,1470.9000244140625
2019-11-19,1474.300048828125,1467.699951171875,1467.699951171875,1473.300048828125,18.0,1473.300048828125
2019-11-20,1474.5,1467.300048828125,1472.5999755859375,1473.300048828125,31.0,1473.300048828125
2019-11-21,1463.0999755859375,1463.0999755859375,1463.0999755859375,1463.0999755859375,16.0,1463.0999755859375
2019-11-22,1468.5999755859375,1463.0999755859375,1468.5999755859375,1463.0999755859375,19.0,1463.0999755859375
2019-11-24,1461.199951171875,1459.4000244140625,1461.0,1460.4000244140625,108031.0,1460.4000244140625
2019-11-25,1457.0999755859375,1455.5,1457.0999755859375,1456.5999755859375,14.0,1456.5999755859375
2019-11-26,1459.800048828125,1459.800048828125,1459.800048828125,1459.800048828125,346362.0,1459.800048828125
2019-11-27,1461.9000244140625,1452.0,1461.0999755859375,1453.4000244140625,88364.0,1453.4000244140625
2019-12-01,1470.5999755859375,1467.800048828125,1470.300048828125,1468.0,123001.0,1468.0
2019-12-02,1464.4000244140625,1453.300048828125,1462.800048828125,1462.300048828125,2172.0,1462.300048828125
2019-12-03,1480.4000244140625,1459.5,1461.5999755859375,1478.199951171875,1460.0,1478.199951171875
2019-12-04,1483.4000244140625,1471.199951171875,1477.5,1474.0,613.0,1474.0
2019-12-05,1478.0,1472.300048828125,1474.699951171875,1476.9000244140625,907.0,1476.9000244140625
2019-12-06,1476.0,1458.199951171875,1475.0,1459.0999755859375,899.0,1459.0999755859375
2019-12-08,1464.300048828125,1463.0,1464.0999755859375,1463.9000244140625,88098.0,1463.9000244140625
2019-12-09,1464.199951171875,1458.5999755859375,1458.800048828125,1459.300048828125,1461.0,1459.300048828125
2019-12-10,1467.199951171875,1460.699951171875,1460.699951171875,1462.5999755859375,367.0,1462.5999755859375
2019-12-11,1475.4000244140625,1463.0999755859375,1463.0999755859375,1469.4000244140625,393.0,1469.4000244140625
2019-12-12,1483.9000244140625,1463.699951171875,1475.0999755859375,1466.699951171875,955.0,1466.699951171875
2019-12-13,1475.9000244140625,1463.0999755859375,1463.0999755859375,1475.5999755859375,468.0,1475.5999755859375
2019-12-15,1480.800048828125,1478.0999755859375,1480.0,1478.4000244140625,102610.0,1478.4000244140625
2019-12-16,1475.300048828125,1473.800048828125,1473.800048828125,1475.0,99.0,1475.0
2019-12-17,1476.9000244140625,1474.0,1474.0999755859375,1474.5999755859375,410.0,1474.5999755859375
2019-12-18,1472.5999755859375,1472.5999755859375,1472.5999755859375,1472.5999755859375,250.0,1472.5999755859375
2019-12-19,1478.9000244140625,1473.300048828125,1475.9000244140625,1478.199951171875,319.0,1478.199951171875
2019-12-20,1478.0999755859375,1474.699951171875,1476.699951171875,1474.699951171875,118.0,1474.699951171875
2019-12-22,1482.5,1481.199951171875,1482.4000244140625,1482.0999755859375,72933.0,1482.0999755859375
2019-12-23,1482.5,1479.9000244140625,1482.300048828125,1482.5,391.0,1482.5
2019-12-26,1512.300048828125,1505.0,1505.199951171875,1509.300048828125,126.0,1509.300048828125
2019-12-27,1513.800048828125,1513.800048828125,1513.800048828125,1513.800048828125,839.0,1513.800048828125
2019-12-29,1517.5,1515.300048828125,1515.9000244140625,1517.0,128902.0,1517.0
2019-12-30,1515.0999755859375,1510.0,1512.5999755859375,1514.5,446.0,1514.5
2019-12-31,1523.4000244140625,1513.800048828125,1513.800048828125,1519.5,301.0,1519.5
2020-01-02,1528.699951171875,1518.0,1518.0999755859375,1524.5,214.0,1524.5
2020-01-03,1552.699951171875,1530.0999755859375,1530.0999755859375,1549.199951171875,107.0,1549.199951171875
2020-01-05,1590.9000244140625,1562.300048828125,1562.699951171875,1571.5999755859375,1644577.0,1571.5999755859375
2020-01-06,1580.0,1560.4000244140625,1580.0,1566.199951171875,416.0,1566.199951171875
2020-01-07,1576.300048828125,1558.300048828125,1558.300048828125,1571.800048828125,47.0,1571.800048828125
2020-01-08,1604.199951171875,1552.300048828125,1579.699951171875,1557.4000244140625,236.0,1557.4000244140625
2020-01-09,1555.699951171875,1543.300048828125,1555.699951171875,1551.699951171875,54.0,1551.699951171875
2020-01-10,1558.800048828125,1545.4000244140625,1551.199951171875,1557.5,16.0,1557.5
2020-01-12,1563.0999755859375,1558.9000244140625,1563.0,1560.0999755859375,212211.0,1560.0999755859375
2020-01-13,1558.0,1548.4000244140625,1557.4000244140625,1548.4000244140625,48.0,1548.4000244140625
2020-01-14,1546.699951171875,1534.9000244140625,1546.699951171875,1542.4000244140625,32.0,1542.4000244140625
2020-01-15,1553.9000244140625,1545.5999755859375,1548.0,1552.0999755859375,11.0,1552.0999755859375
2020-01-16,1556.0999755859375,1548.5,1555.699951171875,1549.0,98.0,1549.0
2020-01-17,1558.800048828125,1553.5999755859375,1554.0999755859375,1558.800048828125,108.0,1558.800048828125
2020-01-19,1559.0999755859375,1555.9000244140625,1557.300048828125,1557.0,130204.0,1557.0
2020-01-21,1566.199951171875,1551.0,1559.300048828125,1556.4000244140625,45.0,1556.4000244140625
2020-01-22,1557.0999755859375,1549.800048828125,1549.800048828125,1555.300048828125,42.0,1555.300048828125
2020-01-23,1564.5999755859375,1552.199951171875,1553.0999755859375,1564.5999755859375,15.0,1564.5999755859375
2020-01-24,1571.0999755859375,1556.300048828125,1556.300048828125,1571.0999755859375,43.0,1571.0999755859375
2020-01-26,1588.4000244140625,1578.699951171875,1580.5,1581.9000244140625,1035659.0,1581.9000244140625
2020-01-27,1584.5,1576.800048828125,1584.300048828125,1576.800048828125,22.0,1576.800048828125
2020-01-28,1576.4000244140625,1569.199951171875,1576.4000244140625,1569.199951171875,3.0,1569.199951171875
2020-01-29,1569.800048828125,1569.800048828125,1569.800048828125,1569.800048828125,251274.0,1569.800048828125
2020-01-30,1585.0,1571.4000244140625,1576.800048828125,1583.5,62336.0,1583.5
2020-01-31,1589.0,1570.0,1573.4000244140625,1582.9000244140625,1095.0,1582.9000244140625
2020-02-02,1598.5,1588.5999755859375,1597.800048828125,1594.0,489901.0,1594.0
2020-02-03,1593.300048828125,1568.199951171875,1592.9000244140625,1577.199951171875,1062.0,1577.199951171875
2020-02-04,1577.699951171875,1547.800048828125,1577.699951171875,1550.4000244140625,978.0,1550.4000244140625
2020-02-05,1560.699951171875,1547.699951171875,1553.199951171875,1557.800048828125,1305.0,1557.800048828125
2020-02-06,1565.5999755859375,1551.5999755859375,1553.5999755859375,1565.0999755859375,110.0,1565.0999755859375
2020-02-07,1571.9000244140625,1560.5,1564.9000244140625,1568.5999755859375,431.0,1568.5999755859375
2020-02-09,1580.199951171875,1572.5999755859375,1575.800048828125,1577.5999755859375,233774.0,1577.5999755859375
2020-02-10,1574.699951171875,1568.5999755859375,1569.300048828125,1574.699951171875,128.0,1574.699951171875
2020-02-11,1571.0999755859375,1561.9000244140625,1570.9000244140625,1565.5999755859375,440.0,1565.5999755859375
2020-02-12,1568.699951171875,1561.0,1565.199951171875,1567.4000244140625,36.0,1567.4000244140625
2020-02-13,1575.0999755859375,1570.199951171875,1570.199951171875,1575.0999755859375,74.0,1575.0999755859375
2020-02-14,1582.699951171875,1574.800048828125,1575.800048828125,1582.699951171875,68.0,1582.699951171875
2020-02-16,1585.699951171875,1583.300048828125,1585.0999755859375,1585.0999755859375,136106.0,1585.0999755859375
2020-02-18,1604.300048828125,1579.800048828125,1579.800048828125,1600.0,310.0,1600.0
2020-02-19,1610.5,1599.699951171875,1600.5999755859375,1607.5,542.0,1607.5
2020-02-20,1621.0,1603.0,1606.5,1616.5999755859375,117.0,1616.5999755859375
2020-02-21,1645.0,1619.300048828125,1619.300048828125,1644.5999755859375,186.0,1644.5999755859375
2020-02-23,1684.0999755859375,1654.5999755859375,1656.0,1667.0999755859375,1560329.0,1667.0999755859375
2020-02-24,1686.5999755859375,1650.0,1657.0,1672.4000244140625,435.0,1672.4000244140625
2020-02-25,1653.699951171875,1632.300048828125,1645.0999755859375,1646.9000244140625,409.0,1646.9000244140625
2020-02-26,1648.0999755859375,1636.4000244140625,1644.0,1640.0,1990.0,1640.0
2020-02-27,1658.0,1638.5,1641.0999755859375,1640.0,707.0,1640.0
2020-02-28,1642.5,1564.0999755859375,1640.300048828125,1564.0999755859375,289.0,1564.0999755859375
2020-03-02,1608.300048828125,1574.300048828125,1583.9000244140625,1592.300048828125,537.0,1592.300048828125
2020-03-03,1645.300048828125,1594.0,1594.5,1642.0999755859375,610.0,1642.0999755859375
2020-03-04,1645.9000244140625,1631.300048828125,1645.4000244140625,1641.0999755859375,83.0,1641.0999755859375
2020-03-05,1672.9000244140625,1637.199951171875,1637.300048828125,1666.4000244140625,154.0,1666.4000244140625
2020-03-06,1686.199951171875,1647.199951171875,1670.800048828125,1670.800048828125,175.0,1670.800048828125
2020-03-09,1701.5999755859375,1657.699951171875,1696.0999755859375,1674.5,161.0,1674.5
2020-03-10,1674.5999755859375,1643.0,1671.5999755859375,1659.0999755859375,48.0,1659.0999755859375
2020-03-11,1666.5,1635.0,1656.5999755859375,1641.4000244140625,47.0,1641.4000244140625
2020-03-12,1647.5,1566.4000244140625,1637.0,1589.300048828125,256.0,1589.300048828125
2020-03-13,1589.800048828125,1513.800048828125,1574.9000244140625,1515.699951171875,89.0,1515.699951171875
2020-03-16,1569.0999755859375,1452.0999755859375,1569.0999755859375,1485.9000244140625,193.0,1485.9000244140625
2020-03-17,1537.699951171875,1469.300048828125,1469.300048828125,1524.9000244140625,122.0,1524.9000244140625
2020-03-18,1542.0,1477.300048828125,1537.5,1477.300048828125,333.0,1477.300048828125
2020-03-19,1491.5999755859375,1471.0,1481.5,1478.5999755859375,262.0,1478.5999755859375
2020-03-20,1484.0,1483.5,1483.5,1484.0,14.0,1484.0
2020-03-22,1510.699951171875,1484.5999755859375,1505.0,1495.5999755859375,1415965.0,1495.5999755859375
2020-03-23,1567.0,1490.199951171875,1505.300048828125,1567.0,51.0,1567.0
2020-03-24,1685.5,1592.699951171875,1592.699951171875,1660.199951171875,442.0,1660.199951171875
2020-03-25,1676.5,1631.0999755859375,1676.5,1632.300048828125,476.0,1632.300048828125
2020-03-26,1660.5,1650.0999755859375,1660.5,1650.0999755859375,3.0,1650.0999755859375
2020-03-27,1623.9000244140625,1623.9000244140625,1623.9000244140625,1623.9000244140625,100638.0,1623.9000244140625
2020-03-29,1673.5999755859375,1634.4000244140625,1663.4000244140625,1664.199951171875,659276.0,1664.199951171875
2020-03-30,1652.800048828125,1607.199951171875,1641.199951171875,1622.0,16389.0,1622.0
2020-03-31,1621.0,1576.0,1618.699951171875,1583.4000244140625,2874.0,1583.4000244140625
2020-04-01,1600.0,1570.0,1570.0,1578.199951171875,2158.0,1578.199951171875
2020-04-02,1631.199951171875,1586.0,1590.9000244140625,1625.699951171875,1294.0,1625.699951171875
2020-04-03,1636.0,1619.800048828125,1624.5,1633.699951171875,643.0,1633.699951171875
2020-04-06,1696.699951171875,1625.9000244140625,1629.0999755859375,1677.0,1063.0,1677.0
2020-04-07,1724.4000244140625,1658.0,1695.699951171875,1664.800048828125,1144.0,1664.800048828125
2020-04-08,1677.0,1662.5,1669.699951171875,1665.4000244140625,747.0,1665.4000244140625
2020-04-09,1736.199951171875,1662.699951171875,1662.699951171875,1736.199951171875,825.0,1736.199951171875
2020-04-12,1747.699951171875,1731.800048828125,1742.300048828125,1738.199951171875,576785.0,1738.199951171875
2020-04-13,1756.800048828125,1710.699951171875,1722.0,1744.800048828125,696.0,1744.800048828125
2020-04-14,1775.0,1739.5,1756.800048828125,1756.699951171875,675.0,1756.699951171875
2020-04-15,1744.9000244140625,1722.699951171875,1739.4000244140625,1727.199951171875,642.0,1727.199951171875
2020-04-16,1750.5999755859375,1715.0,1731.0,1720.4000244140625,162.0,1720.4000244140625
2020-04-17,1725.0,1684.9000244140625,1715.699951171875,1689.199951171875,223.0,1689.199951171875
2020-04-19,1695.4000244140625,1686.199951171875,1694.699951171875,1690.199951171875,402235.0,1690.199951171875
2020-04-20,1701.5999755859375,1680.0,1686.0,1701.5999755859375,106.0,1701.5999755859375
2020-04-21,1707.0999755859375,1659.9000244140625,1697.0,1678.199951171875,666.0,1678.199951171875
2020-04-22,1728.699951171875,1684.800048828125,1696.0,1728.699951171875,453.0,1728.699951171875
2020-04-23,1745.0999755859375,1733.300048828125,1734.0,1733.300048828125,482.0,1733.300048828125
2020-04-24,1744.0,1714.5,1744.0,1723.5,221.0,1723.5
2020-04-26,1743.300048828125,1737.0999755859375,1739.9000244140625,1741.4000244140625,269034.0,1741.4000244140625
2020-04-27,1731.9000244140625,1711.9000244140625,1731.9000244140625,1711.9000244140625,169.0,1711.9000244140625
2020-04-28,1716.5999755859375,1707.0999755859375,1716.5999755859375,1710.5,1255.0,1710.5
2020-04-29,1713.5,1702.0,1710.0,1703.4000244140625,373.0,1703.4000244140625
2020-04-30,1719.300048828125,1680.800048828125,1719.300048828125,1684.199951171875,327.0,1684.199951171875
2020-05-01,1701.5,1670.5,1686.5999755859375,1694.5,337.0,1694.5
2020-05-03,1712.0,1700.300048828125,1711.199951171875,1704.9000244140625,433992.0,1704.9000244140625
2020-05-04,1709.0,1699.5999755859375,1702.5999755859375,1706.9000244140625,320.0,1706.9000244140625
2020-05-05,1704.4000244140625,1697.199951171875,1701.5,1704.4000244140625,82.0,1704.4000244140625
2020-05-06,1704.0,1684.199951171875,1704.0,1684.199951171875,469.0,1684.199951171875
2020-05-07,1721.800048828125,1685.5999755859375,1686.199951171875,1721.800048828125,853.0,1721.800048828125
2020-05-08,1728.9000244140625,1703.800048828125,1726.199951171875,1709.9000244140625,330.0,1709.9000244140625
2020-05-10,1711.300048828125,1703.9000244140625,1706.0,1708.4000244140625,320585.0,1708.4000244140625
2020-05-11,1704.5,1690.199951171875,1702.300048828125,1695.300048828125,749.0,1695.300048828125
2020-05-12,1713.0999755859375,1699.300048828125,1699.300048828125,1704.4000244140625,324.0,1704.4000244140625
2020-05-13,1721.300048828125,1701.9000244140625,1702.0,1713.9000244140625,431.0,1713.9000244140625
2020-05-14,1743.0999755859375,1720.5,1724.300048828125,1738.0999755859375,672.0,1738.0999755859375
2020-05-15,1753.4000244140625,1739.699951171875,1739.699951171875,1753.4000244140625,719.0,1753.4000244140625
2020-05-17,1768.300048828125,1755.199951171875,1757.5,1766.5999755859375,789090.0,1766.5999755859375
2020-05-18,1770.5,1731.800048828125,1755.699951171875,1731.800048828125,229.0,1731.800048828125
2020-05-19,1749.5,1744.199951171875,1744.199951171875,1744.199951171875,167.0,1744.199951171875
2020-05-20,1752.0999755859375,1745.5999755859375,1751.5999755859375,1750.5999755859375,16.0,1750.5999755859375
2020-05-21,1746.800048828125,1720.5,1746.800048828125,1720.5,528.0,1720.5
2020-05-22,1734.5999755859375,1726.5999755859375,1726.5999755859375,1734.5999755859375,6.0,1734.5999755859375
2020-05-24,1732.5999755859375,1729.5999755859375,1731.300048828125,1730.5999755859375,109527.0,1730.5999755859375
2020-05-26,1726.4000244140625,1704.800048828125,1726.4000244140625,1704.800048828125,39.0,1704.800048828125
2020-05-27,1710.300048828125,1685.5999755859375,1685.5999755859375,1710.300048828125,137416.0,1710.300048828125
2020-05-28,1727.800048828125,1705.0,1709.300048828125,1713.300048828125,23355.0,1713.300048828125
2020-05-29,1738.300048828125,1715.0999755859375,1718.800048828125,1736.9000244140625,1526.0,1736.9000244140625
2020-05-31,1758.5999755859375,1740.4000244140625,1749.800048828125,1755.199951171875,596799.0,1755.199951171875
2020-06-01,1747.0,1727.0999755859375,1740.4000244140625,1737.800048828125,871.0,1737.800048828125
2020-06-02,1745.5,1721.800048828125,1743.0,1725.199951171875,741.0,1725.199951171875
2020-06-03,1726.300048828125,1684.5,1726.300048828125,1697.800048828125,2755.0,1697.800048828125
2020-06-04,1718.9000244140625,1694.5,1694.5,1718.9000244140625,807.0,1718.9000244140625
2020-06-05,1711.800048828125,1668.5999755859375,1711.800048828125,1676.199951171875,1502.0,1676.199951171875
2020-06-07,1688.199951171875,1680.699951171875,1686.699951171875,1684.5999755859375,386878.0,1684.5999755859375
2020-06-08,1699.4000244140625,1675.9000244140625,1679.0999755859375,1698.300048828125,587.0,1698.300048828125
2020-06-09,1720.9000244140625,1692.0,1694.5999755859375,1714.699951171875,690.0,1714.699951171875
2020-06-10,1740.800048828125,1711.9000244140625,1716.0999755859375,1713.300048828125,718.0,1713.300048828125
2020-06-11,1744.0999755859375,1720.0,1737.199951171875,1732.0,347.0,1732.0
2020-06-12,1743.0,1724.9000244140625,1724.9000244140625,1729.300048828125,318.0,1729.300048828125
2020-06-14,1743.800048828125,1735.800048828125,1740.699951171875,1740.699951171875,317074.0,1740.699951171875
2020-06-15,1730.0,1703.300048828125,1730.0,1720.300048828125,188.0,1720.300048828125
2020-06-16,1729.5999755859375,1722.4000244140625,1726.300048828125,1729.5999755859375,22.0,1729.5999755859375
2020-06-17,1729.199951171875,1714.699951171875,1714.699951171875,1729.199951171875,51.0,1729.199951171875
2020-06-18,1734.0999755859375,1717.300048828125,1730.5,1724.800048828125,110.0,1724.800048828125
2020-06-19,1750.699951171875,1723.5,1723.699951171875,1745.9000244140625,1329.0,1745.9000244140625
2020-06-21,1766.199951171875,1759.4000244140625,1765.800048828125,1761.5,779355.0,1761.5
2020-06-22,1767.5999755859375,1750.5,1755.199951171875,1756.699951171875,1356.0,1756.699951171875
2020-06-23,1776.300048828125,1754.199951171875,1755.4000244140625,1772.0999755859375,666.0,1772.0999755859375
2020-06-24,1783.0999755859375,1764.5,1778.300048828125,1765.800048828125,961.0,1765.800048828125
2020-06-25,1764.800048828125,1759.800048828125,1761.699951171875,1762.0999755859375,207.0,1762.0999755859375
2020-06-26,1772.5,1764.699951171875,1766.0,1772.5,640.0,1772.5
2020-06-28,1790.4000244140625,1785.0,1789.199951171875,1785.300048828125,500645.0,1785.300048828125
2020-06-29,1780.199951171875,1774.300048828125,1779.800048828125,1774.800048828125,584.0,1774.800048828125
2020-06-30,1793.199951171875,1774.4000244140625,1777.300048828125,1793.0,986.0,1793.0
2020-07-01,1798.0,1765.800048828125,1793.5999755859375,1773.199951171875,331.0,1773.199951171875
2020-07-02,1784.0,1768.699951171875,1773.4000244140625,1784.0,215.0,1784.0
2020-07-05,1788.800048828125,1785.300048828125,1787.0,1787.0999755859375,142778.0,1787.0999755859375
2020-07-06,1790.0999755859375,1788.199951171875,1788.199951171875,1788.5,172.0,1788.5
2020-07-07,1804.199951171875,1783.300048828125,1789.300048828125,1804.199951171875,751.0,1804.199951171875
2020-07-08,1817.9000244140625,1801.5,1801.5,1815.5,209.0,1815.5
2020-07-09,1819.800048828125,1799.199951171875,1816.0999755859375,1799.199951171875,396.0,1799.199951171875
2020-07-10,1805.5,1797.699951171875,1805.5,1798.199951171875,236.0,1798.199951171875
2020-07-12,1806.0,1802.0999755859375,1803.4000244140625,1804.5,282408.0,1804.5
2020-07-13,1811.0,1805.0,1805.0,1811.0,164.0,1811.0
2020-07-14,1811.5,1791.0,1791.0,1810.5999755859375,339.0,1810.5999755859375
2020-07-15,1813.5,1806.0999755859375,1806.0999755859375,1811.4000244140625,167.0,1811.4000244140625
2020-07-16,1810.9000244140625,1794.300048828125,1810.9000244140625,1798.699951171875,146.0,1798.699951171875
2020-07-17,1810.0999755859375,1798.5,1798.5,1808.300048828125,24.0,1808.300048828125
2020-07-19,1812.5,1809.800048828125,1812.300048828125,1810.300048828125,256066.0,1810.300048828125
2020-07-20,1817.300048828125,1807.0,1807.0,1815.9000244140625,89.0,1815.9000244140625
2020-07-21,1842.4000244140625,1822.0,1822.0,1842.4000244140625,117.0,1842.4000244140625
2020-07-22,1867.0,1854.699951171875,1858.0999755859375,1864.0999755859375,213.0,1864.0999755859375
2020-07-23,1890.300048828125,1868.5,1868.699951171875,1889.0999755859375,133.0,1889.0999755859375
2020-07-24,1897.300048828125,1884.300048828125,1884.300048828125,1897.300048828125,474.0,1897.300048828125
2020-07-26,1911.9000244140625,1899.0,1901.199951171875,1910.199951171875,1474103.0,1910.199951171875
2020-07-27,1938.0,1901.5,1901.699951171875,1931.0,364.0,1931.0
2020-07-28,1944.699951171875,1928.5999755859375,1931.5,1944.699951171875,825.0,1944.699951171875
2020-07-29,1953.5,1952.5999755859375,1953.199951171875,1953.5,209835.0,1953.5
2020-07-30,1965.0999755859375,1930.0,1963.4000244140625,1942.300048828125,28853.0,1942.300048828125
2020-07-31,1981.0999755859375,1948.0,1948.5999755859375,1962.800048828125,2914.0,1962.800048828125
2020-08-02,2009.5,1993.5999755859375,1997.4000244140625,1997.9000244140625,932089.0,1997.9000244140625
2020-08-03,1984.300048828125,1955.5,1984.300048828125,1966.0,683.0,1966.0
2020-08-04,2016.199951171875,1968.800048828125,1971.0,2001.199951171875,2010.0,2001.199951171875
2020-08-05,2050.199951171875,2011.0,2024.0,2031.0999755859375,1422.0,2031.0999755859375
2020-08-06,2063.0,2040.0,2045.5,2051.5,1422.0,2051.5
2020-08-07,2055.0,2009.5999755859375,2040.0999755859375,2010.0999755859375,808.0,2010.0999755859375
2020-08-09,2047.5,2028.699951171875,2044.800048828125,2038.0,825529.0,2038.0
2020-08-10,2043.800048828125,2017.5,2026.4000244140625,2024.4000244140625,233.0,2024.4000244140625
2020-08-11,2016.0,1904.0,2012.4000244140625,1932.5999755859375,971.0,1932.5999755859375
2020-08-12,1946.5999755859375,1871.5999755859375,1923.0,1934.9000244140625,404.0,1934.9000244140625
2020-08-13,1957.4000244140625,1916.9000244140625,1921.5,1956.699951171875,71.0,1956.699951171875
2020-08-14,1947.4000244140625,1937.0,1938.699951171875,1937.0,201.0,1937.0
2020-08-16,1959.9000244140625,1945.699951171875,1956.4000244140625,1946.0999755859375,537682.0,1946.0999755859375
2020-08-17,1985.0,1949.5999755859375,1949.5999755859375,1985.0,97.0,1985.0
2020-08-18,2002.800048828125,1972.0999755859375,2001.0999755859375,1999.4000244140625,92.0,1999.4000244140625
2020-08-19,1980.0,1938.699951171875,1980.0,1958.699951171875,347.0,1958.699951171875
2020-08-20,1948.300048828125,1922.300048828125,1941.199951171875,1933.800048828125,106.0,1933.800048828125
2020-08-21,1945.0,1908.9000244140625,1941.0,1934.5999755859375,184.0,1934.5999755859375
2020-08-23,1949.0,1938.0999755859375,1947.9000244140625,1943.5999755859375,515338.0,1943.5999755859375
2020-08-24,1940.0,1922.199951171875,1930.199951171875,1927.699951171875,85.0,1927.699951171875
2020-08-25,1928.5,1911.800048828125,1927.5,1911.800048828125,176.0,1911.800048828125
2020-08-26,1950.800048828125,1909.699951171875,1909.699951171875,1940.699951171875,287.0,1940.699951171875
2020-08-27,1972.5,1921.5999755859375,1948.9000244140625,1921.5999755859375,2303.0,1921.5999755859375
2020-08-28,1971.300048828125,1922.5,1927.0999755859375,1964.5999755859375,778.0,1964.5999755859375
2020-08-30,1984.5999755859375,1973.4000244140625,1973.9000244140625,1984.0,760408.0,1984.0
2020-08-31,1971.300048828125,1953.300048828125,1970.0,1967.5999755859375,158.0,1967.5999755859375
2020-09-01,1986.300048828125,1961.699951171875,1961.699951171875,1968.199951171875,186.0,1968.199951171875
2020-09-02,1967.300048828125,1934.4000244140625,1967.300048828125,1934.4000244140625,71.0,1934.4000244140625
2020-09-03,1938.800048828125,1923.0,1937.0999755859375,1927.5999755859375,179.0,1927.5999755859375
